Date	SBER.ME	GAZP.ME	MTSS.ME	MGNT.ME	SNGS.ME	HYDR.ME	AFLT.ME	DSKY.ME	AAPL	IVV
2018-02-19	177.772705078125	111.99879455566406	220.2740936279297	3340.17041015625	26.678625106811523	0.6610915660858154	124.43585205078125	64.97957611083984		
2018-02-20	178.01919555664062	114.43621063232422	220.92092895507812	3604.9638671875	26.61773681640625	0.6650569438934326	125.02472686767578	64.79907989501953	41.450069427490234	256.34686279296875
2018-02-21	186.00015258789062	116.60636901855469	224.94552612304688	3766.03955078125	27.27814483642578	0.6723842024803162	125.70421600341797	65.0517807006836	41.26193618774414	255.02484130859375
2018-02-22	184.79434204101562	117.37564849853516	224.6220703125	4075.619873046875	27.381187438964844	0.6705739498138428	126.97257232666016	64.43807983398438	41.606849670410156	255.3717041015625
2018-02-26	186.84619140625	118.59028625488281	226.38284301757812	3760.539794921875	27.47954559326172	0.6814355254173279	127.56147003173828	64.2936782836914	43.16740417480469	262.4880065917969
2018-02-27	185.34060668945312	118.63078308105469	227.1733856201172	3835.97021484375	27.287511825561523	0.6850560903549194	126.02130889892578	63.8965950012207	43.02751541137695	259.2252502441406
2018-02-28	181.47003173828125	115.9261703491211	221.06466674804688	3757.39697265625	26.898761749267578	0.6736772656440735	128.1503448486328	65.340576171875	42.962379455566406	256.28125
2018-03-01	183.3686981201172	113.35110473632812	221.42401123046875	3915.329833984375	26.575584411621094	0.6667810082435608	137.52720642089844	64.79907989501953	42.20984649658203	252.86837768554688
2018-03-02	181.8697509765625	112.20934295654297	222.286376953125	3974.260498046875	26.435070037841797	0.6716945767402649	137.70840454101562	64.69078063964844	42.5016975402832	254.27484130859375
2018-03-05	184.53453063964844	114.66292572021484	226.38284301757812	4030.83349609375	26.833189010620117	0.681004524230957	135.89645385742188	65.19617462158203	42.648826599121094	257.0875549316406
2018-03-06	182.55593872070312	113.84506225585938	225.66416931152344	3928.6875	26.814453125	0.6769529581069946	135.3528594970703	64.97957611083984	42.61265563964844	257.7907409667969
2018-03-07	182.53594970703125	112.20124053955078	225.12518310546875	3907.472900390625	26.510009765625	0.6629018187522888	137.70840454101562	64.87128448486328	42.21707534790039	257.6969909667969
2018-03-09	183.00894165039062	112.84906005859375	226.8859100341797	4004.117919921875	26.78635025024414	0.6658327579498291	142.32888793945312	65.16007995605469	43.411014556884766	263.2944641113281
2018-03-12	182.7357940673828	114.46048736572266	225.3048553466797	4049.690673828125	27.30624771118164	0.6680740118026733	143.91433715820312	65.16007995605469	43.83069610595703	263.07879638671875
2018-03-13	182.50265502929688	115.59415435791016	228.64666748046875	3967.974609375	27.50765037536621	0.6606606245040894	148.30831909179688	68.58955383300781	43.40860366821289	261.3723449707031
2018-03-14	174.87477111816406	112.39559173583984	224.94552612304688	3905.115234375	27.324983596801758	0.6523850560188293	146.40577697753906	69.31156158447266	43.03956604003906	260.0315856933594
2018-03-15	169.4120330810547	112.01499938964844	224.4783935546875	4018.261474609375	27.292194366455078	0.6526437401771545	144.8203125	68.73395538330078	43.0902214050293	259.7596740722656
2018-03-16	170.64447021484375	114.17707061767578	227.71240234375	3894.901123046875	27.549802780151367	0.6597985625267029	145.40921020507812	70.0335464477539	42.938262939453125	259.9939880371094
2018-03-19	169.87835693359375	113.29442596435547	228.53887939453125	3920.830078125	27.217256546020508	0.6595399379730225	144.36734008789062	69.41985321044922	42.28219985961914	256.5062255859375
2018-03-20	170.9442596435547	115.48080444335938	222.466064453125	3883.114501953125	27.42333984375	0.6482473611831665	145.4998016357422	69.67254638671875	42.267730712890625	256.9563293457031
2018-03-21	179.12506103515625	114.59004211425781	221.1005859375	3857.971435546875	27.287511825561523	0.643592357635498	144.72972106933594	70.0335464477539	41.31017303466797	256.4875183105469
2018-03-22	176.8733367919922	112.96241760253906	215.67459106445312	3771.539794921875	26.983068466186523	0.6397132277488708	141.78529357910156	69.70865631103516	40.72646713256836	250.02561950683594
2018-03-23	174.5416717529297	114.9868392944336	212.36868286132812	3729.896240234375	27.05801010131836	0.6327308416366577	143.4613494873047	70.0335464477539	39.78337860107422	244.71371459960938
2018-03-26	170.6311492919922	112.37129211425781	209.8173828125	3683.53759765625	26.374181747436523	0.63109290599823	142.23828125	68.98665618896484	41.67197036743164	251.46665954589844
2018-03-27	171.87693786621094	114.01512908935547	210.0688934326172	3736.181396484375	26.510009765625	0.6465232372283936	139.74685668945312	69.52815246582031	40.60345458984375	247.0589141845703
2018-03-28	167.54669189453125	113.74788665771484	212.00930786132812	3618.321533203125	26.650524139404297	0.6443681716918945	139.5203399658203	69.31156158447266	40.15482711791992	246.399658203125
2018-03-29	168.47935485839844	115.63465118408203	210.78758239746094	3642.678955078125	26.851924896240234	0.6516954302787781	139.7015380859375	69.27545166015625	40.46839141845703	249.9314422607422
2018-03-30	168.9257049560547	115.25406646728516	211.39846801757812	3677.251708984375	26.575584411621094	0.6636776924133301	140.96990966796875	69.63644409179688		
2018-04-02	166.5407257080078	113.6264419555664	213.98570251464844	3708.6806640625	26.697359085083008	0.6568676829338074	141.55880737304688	69.600341796875	40.20307159423828	244.1298370361328
